,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
8047,,,,,,,"FIXED for  Miri, Ahmednagar "," 19.28 , 74.84 "," 19.28 , 74.84","FIXED for  Miri, Ahmednagar 19.28,74.84",[],
8048,,,,,,,FIXED for  Mirik ," 26.887 , 88.187 "," 26.887 , 88.187","FIXED for  Mirik 26.887,88.187",[],
8049,,,,,,,"FIXED for  Mission, British Columbia "," 49.133694444444 , -122.31116666667 "," 49.133694444444 , -122.31116666667","FIXED for  Mission, British Columbia 49.133694444444,-122.31116666667",[],
8050,,,,,,,"FIXED for  Mission, Calgary "," 51.0334 , -114.071 "," 51.0334 , -114.071","FIXED for  Mission, Calgary 51.0334,-114.071",[],
8051,,,,,,,"FIXED for  Mission, Kansas "," 39.0256 , -94.6561 "," 39.0256 , -94.6561","FIXED for  Mission, Kansas 39.0256,-94.6561",[],
8052,,,,,,,"FIXED for  Mission, South Dakota "," 43.3067 , -100.656 "," 43.3067 , -100.656","FIXED for  Mission, South Dakota 43.3067,-100.656",[],
8053,,,,,,,"FIXED for  Mitchell, Cornwall "," 50.3524 , -5.0073 "," 50.3524 , -5.0073","FIXED for  Mitchell, Cornwall 50.3524,-5.0073",[],
8054,,,,,,,"FIXED for  Mitchell, Indiana "," 38.733888888889 , -86.474444444444 "," 38.733888888889 , -86.474444444444","FIXED for  Mitchell, Indiana 38.733888888889,-86.474444444444",[],
8055,,,,,,,"FIXED for  Mitchell, Manitoba "," 49.5342 , -96.7619 "," 49.5342 , -96.7619","FIXED for  Mitchell, Manitoba 49.5342,-96.7619",[],
8056,,,,,,,"FIXED for  Mitchell, Nebraska "," 41.941944444444 , -103.80944444444 "," 41.941944444444 , -103.80944444444","FIXED for  Mitchell, Nebraska 41.941944444444,-103.80944444444",[],
8057,,,,,,,"FIXED for  Mitchell, Oregon "," 44.567222222222 , -120.15361111111 "," 44.567222222222 , -120.15361111111","FIXED for  Mitchell, Oregon 44.567222222222,-120.15361111111",[],
8058,,,,,,,"FIXED for  Mitchell, Queensland "," -26.48305556 , 147.9661111 "," -26.48305556 , 147.9661111","FIXED for  Mitchell, Queensland -26.48305556,147.9661111",[],
8059,,,,,,,"FIXED for  Mitchell, South Dakota "," 43.713888888889 , -98.026388888889 "," 43.713888888889 , -98.026388888889","FIXED for  Mitchell, South Dakota 43.713888888889,-98.026388888889",[],
8060,,,,,,,FIXED for  Mithapur ," 22.41 , 69.0 "," 22.41 , 69.0","FIXED for  Mithapur 22.41,69.0",[],
8061,,,,,,,"FIXED for  Moba, Democratic Republic of the Congo "," -7.067 , 29.717 "," -7.067 , 29.717","FIXED for  Moba, Democratic Republic of the Congo -7.067,29.717",[],
8062,,,,,,,"FIXED for  Mocha, Yemen "," 13.31666667 , 43.25 "," 13.31666667 , 43.25","FIXED for  Mocha, Yemen 13.31666667,43.25",[],
8063,,,,,,,"FIXED for  Moe, Victoria "," -38.17489 , 146.26296 "," -38.17489 , 146.26296","FIXED for  Moe, Victoria -38.17489,146.26296",[],
8064,,,,,,,"FIXED for  Moga, Punjab "," 30.8 , 75.17 "," 30.8 , 75.17","FIXED for  Moga, Punjab 30.8,75.17",[],
8065,,,,,,,"FIXED for  Mogo, New South Wales "," -35.7833 , 150.133 "," -35.7833 , 150.133","FIXED for  Mogo, New South Wales -35.7833,150.133",[],
8066,,,,,,,"FIXED for  Moira, County Down "," 54.48 , -6.232 "," 54.48 , -6.232","FIXED for  Moira, County Down 54.48,-6.232",[],
8067,,,,,,,"FIXED for  Moira, Goa "," 15.59416667 , 73.84 "," 15.59416667 , 73.84","FIXED for  Moira, Goa 15.59416667,73.84",[],
8068,,,,,,,"FIXED for  Moira, Leicestershire "," 52.736 , -1.535 "," 52.736 , -1.535","FIXED for  Moira, Leicestershire 52.736,-1.535",[],
8069,,,,,,,"FIXED for  Moira, New York "," 44.818055555556 , -74.555833333333 "," 44.818055555556 , -74.555833333333","FIXED for  Moira, New York 44.818055555556,-74.555833333333",[],
8070,,,,,,,"FIXED for  Mojo, Ethiopia "," 8.65 , 39.0833 "," 8.65 , 39.0833","FIXED for  Mojo, Ethiopia 8.65,39.0833",[],
8071,,,,,,,"FIXED for  Molina, Chile "," -35.113055555556 , -71.305555555556 "," -35.113055555556 , -71.305555555556","FIXED for  Molina, Chile -35.113055555556,-71.305555555556",[],
8072,,,,,,,"FIXED for  Molo, Iloilo City "," 10.7 , 122.55 "," 10.7 , 122.55","FIXED for  Molo, Iloilo City 10.7,122.55",[],
8073,,,,,,,"FIXED for  Molo, Kenya "," -0.25 , 35.73333333 "," -0.25 , 35.73333333","FIXED for  Molo, Kenya -0.25,35.73333333",[],
8074,,,,,,,"FIXED for  Mona, Utah "," 39.81528 , -111.85611 "," 39.81528 , -111.85611","FIXED for  Mona, Utah 39.81528,-111.85611",[],
8075,,,,,,,"FIXED for  Moncada, Tarlac "," 15.733333333333 , 120.56666666667 "," 15.733333333333 , 120.56666666667","FIXED for  Moncada, Tarlac 15.733333333333,120.56666666667",[],
8076,,,,,,,"FIXED for  Monroe, Connecticut "," 41.336111111111 , -73.225833333333 "," 41.336111111111 , -73.225833333333","FIXED for  Monroe, Connecticut 41.336111111111,-73.225833333333",[],
8077,,,,,,,"FIXED for  Monroe County, Alabama "," 31.570833333333 , -87.369722222222 "," 31.570833333333 , -87.369722222222","FIXED for  Monroe County, Alabama 31.570833333333,-87.369722222222",[],
8078,,,,,,,"FIXED for  Monroe County, Arkansas "," 34.713333333333 , -91.222222222222 "," 34.713333333333 , -91.222222222222","FIXED for  Monroe County, Arkansas 34.713333333333,-91.222222222222",[],
8079,,,,,,,"FIXED for  Monroe County, Florida "," 25.12 , -81.15 "," 25.12 , -81.15","FIXED for  Monroe County, Florida 25.12,-81.15",[],
8080,,,,,,,"FIXED for  Monroe County, Illinois "," 38.28 , -90.18 "," 38.28 , -90.18","FIXED for  Monroe County, Illinois 38.28,-90.18",[],
8081,,,,,,,"FIXED for  Monroe County, Indiana "," 39.16 , -86.52 "," 39.16 , -86.52","FIXED for  Monroe County, Indiana 39.16,-86.52",[],
8082,,,,,,,"FIXED for  Monroe County, Kentucky "," 36.71 , -85.72 "," 36.71 , -85.72","FIXED for  Monroe County, Kentucky 36.71,-85.72",[],
8083,,,,,,,"FIXED for  Monroe County, Michigan "," 41.92 , -83.5 "," 41.92 , -83.5","FIXED for  Monroe County, Michigan 41.92,-83.5",[],
8084,,,,,,,"FIXED for  Monroe County, Missouri "," 39.5 , -92.0 "," 39.5 , -92.0","FIXED for  Monroe County, Missouri 39.5,-92.0",[],
8085,,,,,,,"FIXED for  Monroe County, New York "," 43.3 , -77.69 "," 43.3 , -77.69","FIXED for  Monroe County, New York 43.3,-77.69",[],
8086,,,,,,,"FIXED for  Monroe County, Ohio "," 39.73 , -81.08 "," 39.73 , -81.08","FIXED for  Monroe County, Ohio 39.73,-81.08",[],
8087,,,,,,,"FIXED for  Monroe County, Pennsylvania "," 41.06 , -75.34 "," 41.06 , -75.34","FIXED for  Monroe County, Pennsylvania 41.06,-75.34",[],
8088,,,,,,,"FIXED for  Monroe County, Tennessee "," 35.45 , -84.25 "," 35.45 , -84.25","FIXED for  Monroe County, Tennessee 35.45,-84.25",[],
8089,,,,,,,"FIXED for  Monroe County, West Virginia "," 37.56 , -80.54 "," 37.56 , -80.54","FIXED for  Monroe County, West Virginia 37.56,-80.54",[],
8090,,,,,,,"FIXED for  Monroe, Georgia "," 33.7933 , -83.7108 "," 33.7933 , -83.7108","FIXED for  Monroe, Georgia 33.7933,-83.7108",[],
8091,,,,,,,"FIXED for  Monroe, Massachusetts "," 42.721944444444 , -72.941388888889 "," 42.721944444444 , -72.941388888889","FIXED for  Monroe, Massachusetts 42.721944444444,-72.941388888889",[],
8092,,,,,,,"FIXED for  Monroe, Michigan "," 41.91638889 , -83.39777778 "," 41.91638889 , -83.39777778","FIXED for  Monroe, Michigan 41.91638889,-83.39777778",[],
8093,,,,,,,"FIXED for  Monroe, New Hampshire "," 44.260277777778 , -72.054722222222 "," 44.260277777778 , -72.054722222222","FIXED for  Monroe, New Hampshire 44.260277777778,-72.054722222222",[],
8094,,,,,,,"FIXED for  Monroe, New York "," 41.324 , -74.187 "," 41.324 , -74.187","FIXED for  Monroe, New York 41.324,-74.187",[],
8095,,,,,,,"FIXED for  Monroe, North Carolina "," 34.988888888889 , -80.549722222222 "," 34.988888888889 , -80.549722222222","FIXED for  Monroe, North Carolina 34.988888888889,-80.549722222222",[],
8096,,,,,,,"FIXED for  Monroe, Ohio "," 39.4447 , -84.3642 "," 39.4447 , -84.3642","FIXED for  Monroe, Ohio 39.4447,-84.3642",[],
8097,,,,,,,"FIXED for  Monroe, Oregon "," 44.316111111111 , -123.29972222222 "," 44.316111111111 , -123.29972222222","FIXED for  Monroe, Oregon 44.316111111111,-123.29972222222",[],
8098,,,,,,,"FIXED for  Monroe, Pennsylvania "," 41.71258 , -76.47466 "," 41.71258 , -76.47466","FIXED for  Monroe, Pennsylvania 41.71258,-76.47466",[],
8099,,,,,,,"FIXED for  Monroe, Utah "," 38.629444444444 , -112.12027777778 "," 38.629444444444 , -112.12027777778","FIXED for  Monroe, Utah 38.629444444444,-112.12027777778",[],
8100,,,,,,,"FIXED for  Monroe, Washington "," 47.857777777778 , -121.98833333333 "," 47.857777777778 , -121.98833333333","FIXED for  Monroe, Washington 47.857777777778,-121.98833333333",[],
8101,,,,,,,"FIXED for  Monroe, Wisconsin "," 42.59889 , -89.64083 "," 42.59889 , -89.64083","FIXED for  Monroe, Wisconsin 42.59889,-89.64083",[],
8102,,,,,,,FIXED for  Montana ," 47.0 , -110.0 "," 47.0 , -110.0","FIXED for  Montana 47.0,-110.0",[],
8103,,,,,,,"FIXED for  Montana, Bulgaria "," 43.407777777778 , 23.225 "," 43.407777777778 , 23.225","FIXED for  Montana, Bulgaria 43.407777777778,23.225",[],
8104,,,,,,,"FIXED for  Montebello, California "," 34.014444444444 , -118.11444444444 "," 34.014444444444 , -118.11444444444","FIXED for  Montebello, California 34.014444444444,-118.11444444444",[],
8105,,,,,,,"FIXED for  Montebello, New York "," 41.1275 , -74.1192 "," 41.1275 , -74.1192","FIXED for  Montebello, New York 41.1275,-74.1192",[],
8106,,,,,,,FIXED for  Monte Carmelo ," -18.725 , -47.498888888889 "," -18.725 , -47.498888888889","FIXED for  Monte Carmelo -18.725,-47.498888888889",[],
8107,,,,,,,"FIXED for  Monte Cristo, Washington "," 47.9856 , -121.394 "," 47.9856 , -121.394","FIXED for  Monte Cristo, Washington 47.9856,-121.394",[],
8108,,,,,,,FIXED for  Monte Grande ," -34.816666666667 , -58.466666666667 "," -34.816666666667 , -58.466666666667","FIXED for  Monte Grande -34.816666666667,-58.466666666667",[],
8109,,,,,,,FIXED for  Monte Hermoso ," -38.9839 , -61.2981 "," -38.9839 , -61.2981","FIXED for  Monte Hermoso -38.9839,-61.2981",[],
8110,,,,,,,FIXED for  Montenegro ," 42.766667 , 19.216667 "," 42.766667 , 19.216667","FIXED for  Montenegro 42.766667,19.216667",[],
8111,,,,,,,"FIXED for  Monte Negro, Oaxaca "," 17.591666666667 , -95.866111111111 "," 17.591666666667 , -95.866111111111","FIXED for  Monte Negro, Oaxaca 17.591666666667,-95.866111111111",[],
8112,,,,,,,"FIXED for  Montenegro, Quindío "," 4.5652777777778 , -75.751111111111 "," 4.5652777777778 , -75.751111111111","FIXED for  Montenegro, Quindío 4.5652777777778,-75.751111111111",[],
8113,,,,,,,"FIXED for  Montenegro, Rio Grande do Sul "," -29.688888888889 , -51.460833333333 "," -29.688888888889 , -51.460833333333","FIXED for  Montenegro, Rio Grande do Sul -29.688888888889,-51.460833333333",[],
8114,,,,,,,"FIXED for  Monterey, California "," 36.60024 , -121.89468 "," 36.60024 , -121.89468","FIXED for  Monterey, California 36.60024,-121.89468",[],
8115,,,,,,,"FIXED for  Monterey, Massachusetts "," 42.179166666667 , -73.2125 "," 42.179166666667 , -73.2125","FIXED for  Monterey, Massachusetts 42.179166666667,-73.2125",[],
8116,,,,,,,"FIXED for  Monterey, New South Wales "," -33.9738 , 151.148 "," -33.9738 , 151.148","FIXED for  Monterey, New South Wales -33.9738,151.148",[],
8117,,,,,,,"FIXED for  Monterey, Pennsylvania "," 39.7381 , -77.4714 "," 39.7381 , -77.4714","FIXED for  Monterey, Pennsylvania 39.7381,-77.4714",[],
8118,,,,,,,"FIXED for  Monterey, Tennessee "," 36.145277777778 , -85.265833333333 "," 36.145277777778 , -85.265833333333","FIXED for  Monterey, Tennessee 36.145277777778,-85.265833333333",[],
8119,,,,,,,"FIXED for  Monterey, Virginia "," 38.41234 , -79.5806 "," 38.41234 , -79.5806","FIXED for  Monterey, Virginia 38.41234,-79.5806",[],
8120,,,,,,,FIXED for  Monterrey ," 25.671388888889 , -100.30861111111 "," 25.671388888889 , -100.30861111111","FIXED for  Monterrey 25.671388888889,-100.30861111111",[],
8121,,,,,,,FIXED for  Monteverde ," 10.3 , -84.8167 "," 10.3 , -84.8167","FIXED for  Monteverde 10.3,-84.8167",[],
8122,,,,,,,FIXED for  Montevideo ," -34.866944444444 , -56.166666666667 "," -34.866944444444 , -56.166666666667","FIXED for  Montevideo -34.866944444444,-56.166666666667",[],
8123,,,,,,,"FIXED for  Montevideo, Minnesota "," 44.9425 , -95.723611111111 "," 44.9425 , -95.723611111111","FIXED for  Montevideo, Minnesota 44.9425,-95.723611111111",[],
8124,,,,,,,"FIXED for  Montgomery, Alabama "," 32.361666666667 , -86.279166666667 "," 32.361666666667 , -86.279166666667","FIXED for  Montgomery, Alabama 32.361666666667,-86.279166666667",[],
8125,,,,,,,"FIXED for  Montgomery, Calgary "," 51.0772 , -114.159 "," 51.0772 , -114.159","FIXED for  Montgomery, Calgary 51.0772,-114.159",[],
8126,,,,,,,"FIXED for  Montgomery County, Alabama "," 32.219166666667 , -86.209444444444 "," 32.219166666667 , -86.209444444444","FIXED for  Montgomery County, Alabama 32.219166666667,-86.209444444444",[],
8127,,,,,,,"FIXED for  Montgomery County, Arkansas "," 34.535555555556 , -93.664444444444 "," 34.535555555556 , -93.664444444444","FIXED for  Montgomery County, Arkansas 34.535555555556,-93.664444444444",[],
8128,,,,,,,"FIXED for  Montgomery County, Georgia "," 32.17 , -82.53 "," 32.17 , -82.53","FIXED for  Montgomery County, Georgia 32.17,-82.53",[],
8129,,,,,,,"FIXED for  Montgomery County, Illinois "," 39.23 , -89.48 "," 39.23 , -89.48","FIXED for  Montgomery County, Illinois 39.23,-89.48",[],
8130,,,,,,,"FIXED for  Montgomery County, Indiana "," 40.04 , -86.89 "," 40.04 , -86.89","FIXED for  Montgomery County, Indiana 40.04,-86.89",[],
8131,,,,,,,"FIXED for  Montgomery County, Kansas "," 37.2 , -95.7333 "," 37.2 , -95.7333","FIXED for  Montgomery County, Kansas 37.2,-95.7333",[],
8132,,,,,,,"FIXED for  Montgomery County, Kentucky "," 38.03 , -83.91 "," 38.03 , -83.91","FIXED for  Montgomery County, Kentucky 38.03,-83.91",[],
8133,,,,,,,"FIXED for  Montgomery County, Maryland "," 39.13638 , -77.20424 "," 39.13638 , -77.20424","FIXED for  Montgomery County, Maryland 39.13638,-77.20424",[],
8134,,,,,,,"FIXED for  Montgomery County, Mississippi "," 33.5 , -89.61 "," 33.5 , -89.61","FIXED for  Montgomery County, Mississippi 33.5,-89.61",[],
8135,,,,,,,"FIXED for  Montgomery County, Missouri "," 38.94 , -91.47 "," 38.94 , -91.47","FIXED for  Montgomery County, Missouri 38.94,-91.47",[],
8136,,,,,,,"FIXED for  Montgomery County, New York "," 42.91 , -74.44 "," 42.91 , -74.44","FIXED for  Montgomery County, New York 42.91,-74.44",[],
8137,,,,,,,"FIXED for  Montgomery County, North Carolina "," 35.33 , -79.9 "," 35.33 , -79.9","FIXED for  Montgomery County, North Carolina 35.33,-79.9",[],
8138,,,,,,,"FIXED for  Montgomery County, Ohio "," 39.75 , -84.29 "," 39.75 , -84.29","FIXED for  Montgomery County, Ohio 39.75,-84.29",[],
8139,,,,,,,"FIXED for  Montgomery County, Pennsylvania "," 40.21 , -75.37 "," 40.21 , -75.37","FIXED for  Montgomery County, Pennsylvania 40.21,-75.37",[],
8140,,,,,,,"FIXED for  Montgomery County, Tennessee "," 36.5 , -87.38 "," 36.5 , -87.38","FIXED for  Montgomery County, Tennessee 36.5,-87.38",[],
8141,,,,,,,"FIXED for  Montgomery County, Texas "," 30.3 , -95.5 "," 30.3 , -95.5","FIXED for  Montgomery County, Texas 30.3,-95.5",[],
8142,,,,,,,"FIXED for  Montgomery, Georgia "," 31.9433 , -81.1067 "," 31.9433 , -81.1067","FIXED for  Montgomery, Georgia 31.9433,-81.1067",[],
8143,,,,,,,"FIXED for  Montgomery, Illinois "," 41.7189 , -88.3922 "," 41.7189 , -88.3922","FIXED for  Montgomery, Illinois 41.7189,-88.3922",[],
8144,,,,,,,"FIXED for  Montgomery, Louisiana "," 31.6661 , -92.8867 "," 31.6661 , -92.8867","FIXED for  Montgomery, Louisiana 31.6661,-92.8867",[],
8145,,,,,,,"FIXED for  Montgomery, Massachusetts "," 42.20676 , -72.8051 "," 42.20676 , -72.8051","FIXED for  Montgomery, Massachusetts 42.20676,-72.8051",[],
8146,,,,,,,"FIXED for  Montgomery, Minnesota "," 44.440277777778 , -93.580555555556 "," 44.440277777778 , -93.580555555556","FIXED for  Montgomery, Minnesota 44.440277777778,-93.580555555556",[],
8147,,,,,,,"FIXED for  Montgomery, New York "," 41.5256 , -74.2003 "," 41.5256 , -74.2003","FIXED for  Montgomery, New York 41.5256,-74.2003",[],
8148,,,,,,,"FIXED for  Montgomery, Ohio "," 39.2472 , -84.3475 "," 39.2472 , -84.3475","FIXED for  Montgomery, Ohio 39.2472,-84.3475",[],
8149,,,,,,,"FIXED for  Montgomery, Pennsylvania "," 41.17036 , -76.87691 "," 41.17036 , -76.87691","FIXED for  Montgomery, Pennsylvania 41.17036,-76.87691",[],
8150,,,,,,,"FIXED for  Montgomery, Powys "," 52.5628 , -3.1493 "," 52.5628 , -3.1493","FIXED for  Montgomery, Powys 52.5628,-3.1493",[],
8151,,,,,,,"FIXED for  Montgomery, Texas "," 30.389444444444 , -95.698055555556 "," 30.389444444444 , -95.698055555556","FIXED for  Montgomery, Texas 30.389444444444,-95.698055555556",[],
8152,,,,,,,"FIXED for  Montgomery, Vermont "," 44.879166666667 , -72.611666666667 "," 44.879166666667 , -72.611666666667","FIXED for  Montgomery, Vermont 44.879166666667,-72.611666666667",[],
8153,,,,,,,"FIXED for  Montgomery, West Virginia "," 38.18 , -81.326666666667 "," 38.18 , -81.326666666667","FIXED for  Montgomery, West Virginia 38.18,-81.326666666667",[],
8154,,,,,,,FIXED for  Montserrat ," 16.75 , -62.2 "," 16.75 , -62.2","FIXED for  Montserrat 16.75,-62.2",[],
8155,,,,,,,FIXED for  Moradabad ," 28.843236111111 , 78.728741666667 "," 28.843236111111 , 78.728741666667","FIXED for  Moradabad 28.843236111111,78.728741666667",[],
8156,,,,,,,"FIXED for  Morales, Guatemala "," 15.4725 , -88.841388888889 "," 15.4725 , -88.841388888889","FIXED for  Morales, Guatemala 15.4725,-88.841388888889",[],
8157,,,,,,,"FIXED for  Mora, Minnesota "," 45.876944444444 , -93.293888888889 "," 45.876944444444 , -93.293888888889","FIXED for  Mora, Minnesota 45.876944444444,-93.293888888889",[],
8158,,,,,,,"FIXED for  Mora, New Mexico "," 35.974166666667 , -105.33 "," 35.974166666667 , -105.33","FIXED for  Mora, New Mexico 35.974166666667,-105.33",[],
8159,,,,,,,"FIXED for  Mori, Hokkaido "," 42.105 , 140.57638888889 "," 42.105 , 140.57638888889","FIXED for  Mori, Hokkaido 42.105,140.57638888889",[],
8160,,,,,,,"FIXED for  Mori, Shizuoka "," 34.835555555556 , 137.92722222222 "," 34.835555555556 , 137.92722222222","FIXED for  Mori, Shizuoka 34.835555555556,137.92722222222",[],
8161,,,,,,,"FIXED for  Mornington, Victoria "," -38.228 , 145.062 "," -38.228 , 145.062","FIXED for  Mornington, Victoria -38.228,145.062",[],
8162,,,,,,,"FIXED for  Moscow, Idaho "," 46.731666666667 , -116.99722222222 "," 46.731666666667 , -116.99722222222","FIXED for  Moscow, Idaho 46.731666666667,-116.99722222222",[],
8163,,,,,,,"FIXED for  Moscow, Kansas "," 37.32363 , -101.20572 "," 37.32363 , -101.20572","FIXED for  Moscow, Kansas 37.32363,-101.20572",[],
8164,,,,,,,"FIXED for  Moshi, Tanzania "," -3.3348833333333 , 37.340380555556 "," -3.3348833333333 , 37.340380555556","FIXED for  Moshi, Tanzania -3.3348833333333,37.340380555556",[],
8165,,,,,,,"FIXED for  Mosty, Świętokrzyskie Voivodeship "," 50.78181 , 20.40329 "," 50.78181 , 20.40329","FIXED for  Mosty, Świętokrzyskie Voivodeship 50.78181,20.40329",[],
8166,,,,,,,"FIXED for  Mota, Ethiopia "," 11.0833 , 37.8667 "," 11.0833 , 37.8667","FIXED for  Mota, Ethiopia 11.0833,37.8667",[],
8167,,,,,,,"FIXED for  Mota, Gujarat "," 21.09 , 73.01 "," 21.09 , 73.01","FIXED for  Mota, Gujarat 21.09,73.01",[],
8168,,,,,,,FIXED for  Motala ," 58.544165323505 , 15.036873338646 "," 58.544165323505 , 15.036873338646","FIXED for  Motala 58.544165323505,15.036873338646",[],
8169,,,,,,,"FIXED for  Mountain View, Arkansas "," 35.865 , -92.108611111111 "," 35.865 , -92.108611111111","FIXED for  Mountain View, Arkansas 35.865,-92.108611111111",[],
8170,,,,,,,"FIXED for  Mountain View, California "," 37.392777777778 , -122.04194444444 "," 37.392777777778 , -122.04194444444","FIXED for  Mountain View, California 37.392777777778,-122.04194444444",[],
8171,,,,,,,"FIXED for  Mountain View, Colorado "," 39.77443 , -105.05554 "," 39.77443 , -105.05554","FIXED for  Mountain View, Colorado 39.77443,-105.05554",[],
8172,,,,,,,"FIXED for  Mountain View, Contra Costa County, California "," 38.008888888889 , -122.1175 "," 38.008888888889 , -122.1175","FIXED for  Mountain View, Contra Costa County, California 38.008888888889,-122.1175",[],
8173,,,,,,,"FIXED for  Mountain View, Georgia "," 33.641777777778 , -84.390194444444 "," 33.641777777778 , -84.390194444444","FIXED for  Mountain View, Georgia 33.641777777778,-84.390194444444",[],
8174,,,,,,,"FIXED for  Mountain View, Hawaii "," 19.539722222222 , -155.14138888889 "," 19.539722222222 , -155.14138888889","FIXED for  Mountain View, Hawaii 19.539722222222,-155.14138888889",[],
8175,,,,,,,"FIXED for  Mountain View, North Carolina "," 35.681944444444 , -81.368055555556 "," 35.681944444444 , -81.368055555556","FIXED for  Mountain View, North Carolina 35.681944444444,-81.368055555556",[],
8176,,,,,,,"FIXED for  Mountain View, Roanoke, Virginia "," 37.2689 , -79.9639 "," 37.2689 , -79.9639","FIXED for  Mountain View, Roanoke, Virginia 37.2689,-79.9639",[],
8177,,,,,,,"FIXED for  Mount Carmel, Illinois "," 38.4147 , -87.7686 "," 38.4147 , -87.7686","FIXED for  Mount Carmel, Illinois 38.4147,-87.7686",[],
8178,,,,,,,"FIXED for  Mount Carmel, Mississippi "," 31.64527778 , -89.79527778 "," 31.64527778 , -89.79527778","FIXED for  Mount Carmel, Mississippi 31.64527778,-89.79527778",[],
8179,,,,,,,"FIXED for  Mount Carmel, Pennsylvania "," 40.79703 , -76.4119 "," 40.79703 , -76.4119","FIXED for  Mount Carmel, Pennsylvania 40.79703,-76.4119",[],
8180,,,,,,,"FIXED for  Mount Carmel, Tennessee "," 36.565555555556 , -82.653333333333 "," 36.565555555556 , -82.653333333333","FIXED for  Mount Carmel, Tennessee 36.565555555556,-82.653333333333",[],
8181,,,,,,,"FIXED for  Mount Pleasant, Iowa "," 40.966944444444 , -91.551111111111 "," 40.966944444444 , -91.551111111111","FIXED for  Mount Pleasant, Iowa 40.966944444444,-91.551111111111",[],
8182,,,,,,,"FIXED for  Mount Pleasant, Michigan "," 43.597777777778 , -84.7675 "," 43.597777777778 , -84.7675","FIXED for  Mount Pleasant, Michigan 43.597777777778,-84.7675",[],
8183,,,,,,,"FIXED for  Mount Pleasant, North Carolina "," 35.403611111111 , -80.435555555556 "," 35.403611111111 , -80.435555555556","FIXED for  Mount Pleasant, North Carolina 35.403611111111,-80.435555555556",[],
8184,,,,,,,"FIXED for  Mount Pleasant, Ohio "," 40.1756 , -80.7997 "," 40.1756 , -80.7997","FIXED for  Mount Pleasant, Ohio 40.1756,-80.7997",[],
8185,,,,,,,"FIXED for  Mount Pleasant, Pennsylvania "," 40.14896 , -79.54115 "," 40.14896 , -79.54115","FIXED for  Mount Pleasant, Pennsylvania 40.14896,-79.54115",[],
8186,,,,,,,"FIXED for  Mount Pleasant, South Carolina "," 32.79407 , -79.86259 "," 32.79407 , -79.86259","FIXED for  Mount Pleasant, South Carolina 32.79407,-79.86259",[],
8187,,,,,,,"FIXED for  Mount Pleasant, Texas "," 33.1578 , -94.97 "," 33.1578 , -94.97","FIXED for  Mount Pleasant, Texas 33.1578,-94.97",[],
8188,,,,,,,"FIXED for  Mount Pleasant, Utah "," 39.543055555556 , -111.45638888889 "," 39.543055555556 , -111.45638888889","FIXED for  Mount Pleasant, Utah 39.543055555556,-111.45638888889",[],
8189,,,,,,,"FIXED for  Mount Pleasant, Wisconsin "," 42.717777777778 , -87.886388888889 "," 42.717777777778 , -87.886388888889","FIXED for  Mount Pleasant, Wisconsin 42.717777777778,-87.886388888889",[],
8190,,,,,,,"FIXED for  Moura, Queensland "," -24.566666666667 , 150.01666666667 "," -24.566666666667 , 150.01666666667","FIXED for  Moura, Queensland -24.566666666667,150.01666666667",[],
8191,,,,,,,"FIXED for  Muara, Brunei "," 5.0333333333333 , 115.06666666667 "," 5.0333333333333 , 115.06666666667","FIXED for  Muara, Brunei 5.0333333333333,115.06666666667",[],
8192,,,,,,,"FIXED for  Muli, Gujarat "," 22.638808333333 , 71.458038888889 "," 22.638808333333 , 71.458038888889","FIXED for  Muli, Gujarat 22.638808333333,71.458038888889",[],
8193,,,,,,,"FIXED for  Munda, Solomon Islands "," -8.32917 , 157.269 "," -8.32917 , 157.269","FIXED for  Munda, Solomon Islands -8.32917,157.269",[],
8194,,,,,,,FIXED for  Mundi ," 22.07 , 76.5 "," 22.07 , 76.5","FIXED for  Mundi 22.07,76.5",[],
8195,,,,,,,"FIXED for  Mundo Novo, Goiás "," -13.775833333333 , -50.280833333333 "," -13.775833333333 , -50.280833333333","FIXED for  Mundo Novo, Goiás -13.775833333333,-50.280833333333",[],
8196,,,,,,,"FIXED for  Murray County, Georgia "," 34.78 , -84.75 "," 34.78 , -84.75","FIXED for  Murray County, Georgia 34.78,-84.75",[],
8197,,,,,,,"FIXED for  Murray County, New South Wales "," -35.0 , 149.0 "," -35.0 , 149.0","FIXED for  Murray County, New South Wales -35.0,149.0",[],
8198,,,,,,,"FIXED for  Murray County, Oklahoma "," 34.49 , -97.07 "," 34.49 , -97.07","FIXED for  Murray County, Oklahoma 34.49,-97.07",[],
8199,,,,,,,"FIXED for  Muta, Muta "," 46.608986 , 15.166072 "," 46.608986 , 15.166072","FIXED for  Muta, Muta 46.608986,15.166072",[],
8200,,,,,,,"FIXED for  Nada, Texas "," 29.405 , -96.3864 "," 29.405 , -96.3864","FIXED for  Nada, Texas 29.405,-96.3864",[],
8201,,,,,,,"FIXED for  Naga, Camarines Sur "," 13.616666666667 , 123.16666666667 "," 13.616666666667 , 123.16666666667","FIXED for  Naga, Camarines Sur 13.616666666667,123.16666666667",[],
8202,,,,,,,"FIXED for  Naga, Cebu "," 10.216666666667 , 123.75 "," 10.216666666667 , 123.75","FIXED for  Naga, Cebu 10.216666666667,123.75",[],
